oa_code,rnk,appliance_callsign,drive_time
E00102463,8,KV17P2,16.7
E00102464,8,KV17P2,17.02
E00102465,8,KV32P1,20.67
E00102466,8,KV32P1,20.4
E00102467,8,KV17P2,16.44
E00102468,8,KV17P2,16.02
E00102469,8,KV17P2,16.37
E00102470,8,KV17P2,16.56
E00102471,8,KV17P2,16.68
E00102472,8,KV17P2,16.4
E00102473,8,KV17P2,16.03
E00102474,8,KV17P2,16.07
E00102475,8,KV17P2,16.11
E00102476,8,KV17P2,15.62
E00102477,8,KV32P2,17.67
E00102478,8,KV32P2,18.42
E00102479,8,KV18P1,18.11
E00102480,8,KV32P1,19.96
E00102481,8,KV32P1,19.47
E00102482,8,KV17P2,16.42
E00102483,8,KV17P2,16.49
E00102484,8,KV17P2,16.3
E00102485,8,KV17P2,15.7
E00102486,8,KV17P2,15.91
E00102487,8,KV17P2,15.8
E00102488,8,KV17P2,16.03
E00102489,8,KV59P1,19.54
E00102490,8,KV17P2,16.07
E00102491,8,KV17P2,16.37
E00102492,8,KV17P2,15.58
E00102493,8,KV59P1,19.74
E00102494,8,KV59P1,19.97
E00102495,8,KV18P1,18.48
E00102496,8,KV18P1,18.77
E00102497,8,KV18P1,17.71
E00102498,8,KV30P2,16.15
E00102499,8,KV30P2,14.44
E00102500,8,KV30P2,15.65
E00102501,8,KV30P2,15.39
E00102502,8,KV30P2,14.45
E00102503,8,KV17P1,19.93
E00102504,8,KV31P2,17.6
E00102505,8,KV17P2,16.14
E00102506,8,KV30P2,15.09
E00102507,8,KV17P3,8.99
E00102508,8,KV17P3,8.94
E00102509,8,KV17P3,8.33
E00102510,8,KV17P3,8.88
E00102511,8,KV17P3,9.03
E00102512,8,KV17P3,8.48
E00102513,8,KV17P3,8.9
E00102514,8,KV17P3,9.23
E00102515,8,KV17P1,21.26
E00102516,8,KV39P1,16.36
E00102517,8,KV39P1,15.82
E00102518,8,KV30P2,17.12
E00102519,8,KV30P2,17.48
E00102520,8,KV41P1,17.15
E00102521,8,KV30P2,17.37
E00102522,8,KV25P1,13.57
E00102523,8,KV39P1,16.17
E00102524,8,KV41P1,17.1
E00102525,8,KV25P1,14.92
E00102526,8,KV41P1,17.24
E00102527,8,KV30P2,18.75
E00102528,8,KV30P2,18.51
E00102529,8,KV25P1,13.66
E00102530,8,KV25P1,13.14
E00102531,8,KV25P1,12.83
E00102532,8,KV30P1,15.06
E00102533,8,KV25P1,15.54
E00102534,8,KV30P1,13.1
E00102535,8,KV30P1,13.5
E00102536,8,KV30P1,12.49
E00102537,8,KV30P1,13.15
E00102538,8,KV30P1,12.98
E00102539,8,KV32P2,14.42
E00102540,8,KV45P2,12.95
E00102541,8,KV45P2,13.53
E00102542,8,KV45P2,13.23
E00102543,8,KV45P2,12.96
E00102544,8,KV45P2,13.5
E00102545,8,KV45P2,13.25
E00102546,8,KV30P1,10.17
E00102547,8,KV18P1,13.85
E00102548,8,KV18P1,12.93
E00102549,8,KV18P2,9.15
E00102550,8,KV18P2,8.41
E00102551,8,KV30P2,10.84
E00102552,8,KV30P2,11.48
E00102553,8,KV30P1,9.84
E00102554,8,KV30P1,9.29
E00102555,8,KV30P1,9.35
E00102556,8,KV18P2,8.7
E00102557,8,KV30P1,9.69
E00102558,8,KV18P2,8.94
E00102559,8,KV30P1,9.79
E00102560,8,KV18P2,8.65
E00102561,8,KV18P2,8.73
E00102562,8,KV18P2,8.21
E00102563,8,KV30P2,12.35
E00102564,8,KV18P2,8.0
E00102565,8,KV30P2,10.81
E00102566,8,KV17P2,11.22
E00102567,8,KV18P1,12.82
E00102568,8,KV18P1,13.9
E00102569,8,KV18P1,12.98
E00102570,8,KV18P1,13.58
E00102571,8,KV18P1,12.95
E00102572,8,KV18P1,12.64
E00102573,8,KV18P1,13.75
E00102574,8,KV18P1,13.51
E00102575,8,KV18P1,13.81
E00102576,8,KV18P1,13.79
E00102577,8,KV18P1,12.69
E00102578,8,KV18P1,12.97
E00102579,8,KV18P1,13.09
E00102580,8,KV18P1,12.68
E00102581,8,KV18P1,12.44
E00102582,8,KV18P1,12.4
E00102583,8,KV18P1,12.63
E00102584,8,KV18P1,12.89
E00102585,8,KV18P1,12.97
E00102586,8,KV20P1,9.32
E00102587,8,KV18P1,13.2
E00102589,8,KV17P3,8.94
E00102590,8,KV18P1,13.26
E00102591,8,KV18P1,13.49
E00102592,8,KV20P1,9.24
E00102593,8,KV20P1,9.77
E00102594,8,KV20P1,9.39
E00102595,8,KV18P1,13.57
E00102596,8,KV18P1,13.5
E00102597,8,KV20P1,9.6
E00102598,8,KV18P1,13.28
E00102599,8,KV18P1,13.14
E00102600,8,KV18P1,13.4
E00102601,8,KV18P1,13.51
E00102602,8,KV18P1,12.94
E00102603,8,KV18P1,13.35
E00102605,8,KV17P1,24.06
E00102606,8,KV13P1,19.86
E00102607,8,KV28P2,18.3
E00102608,8,KV28P2,18.61
E00102609,8,KV32P1,24.16
E00102610,8,KV28P2,18.97
E00102611,8,KV22P1,22.66
E00102612,8,KV28P1,19.42
E00102613,8,KV27P1,20.84
E00102614,8,KV18P1,14.3
E00102615,8,KV28P2,9.92
E00102616,8,KV18P1,14.21
E00102617,8,KV18P1,14.29
E00102618,8,KV28P2,9.37
E00102619,8,KV18P1,14.38
E00102620,8,KV18P1,14.31
E00102621,8,KV28P1,8.41
E00102622,8,KV25P1,9.52
E00102623,8,KV27P1,15.35
E00102624,8,KV33P1,21.65
E00102625,8,KV45P1,16.31
E00102626,8,KV45P1,16.92
E00102627,8,KV45P2,14.1
E00102628,8,KV45P1,16.37
E00102629,8,KV45P2,14.97
E00102630,8,KV13P2,18.32
E00102631,8,KV23P1,20.4
E00102632,8,KV41P1,20.94
E00102633,8,KV18P1,15.87
E00102634,8,KV18P1,16.53
E00102635,8,KV18P1,17.07
E00102636,8,KV18P1,16.17
E00102637,8,KV18P1,16.37
E00102638,8,KV18P1,16.77
E00102639,8,KV18P1,15.85
E00102640,8,KV18P1,16.05
E00102641,8,KV18P1,15.56
E00102642,8,KV59P1,18.34
E00102643,8,KV18P1,17.27
E00102644,8,KV59P1,18.22
E00102645,8,KV18P1,17.07
E00102646,8,KV18P1,17.32
E00102647,8,KV18P1,16.48
E00102648,8,KV18P1,17.03
E00102649,8,KV18P1,17.13
E00102650,8,KV18P1,17.21
E00102651,8,KV18P1,16.63
E00102652,8,KV18P1,17.39
E00102653,8,KV18P1,17.08
E00102654,8,KV18P1,16.79
E00102655,8,KV18P1,17.01
E00102656,8,KV18P1,16.47
E00102657,8,KV18P1,16.25
E00102658,8,KV18P1,15.85
E00102659,8,KV18P1,16.24
E00102660,8,KV18P1,16.22
E00102661,8,KV18P1,16.24
E00102662,8,KV18P1,16.92
E00102663,8,KV18P1,16.77
E00102664,8,KV59P1,18.3
E00102665,8,KV18P1,18.05
E00102666,8,KV18P1,17.7
E00102667,8,KV18P1,15.78
E00102668,8,KV18P1,15.35
E00102669,8,KV18P1,16.51
E00102670,8,KV18P1,15.76
E00102671,8,KV18P1,15.49
E00102672,8,KV18P1,15.51
E00102673,8,KV18P1,16.84
E00102674,8,KV18P1,17.36
E00102675,8,KV18P1,16.56
E00102676,8,KV18P1,16.25
E00102677,8,KV18P1,16.44
E00102678,8,KV18P1,15.46
E00102679,8,KV18P1,15.6
E00102680,8,KV18P1,15.92
E00102681,8,KV18P1,15.12
E00102682,8,KV18P1,15.34
E00102683,8,KV18P1,15.18
E00102684,8,KV17P1,20.51
E00102685,8,KV45P1,21.0
E00102686,8,KV45P1,20.89
E00102687,8,KV19P1,18.61
E00102688,8,KV23P1,19.54
E00102689,8,KV28P2,16.89
E00102690,8,KV23P1,21.05
E00102691,8,KV38P1,16.58
E00102692,8,KV20P1,16.07
E00102693,8,KV32P2,17.04
E00102694,8,KV05P1,23.93
E00102695,8,KV05P1,23.82
E00102696,8,KV05P1,23.28
E00102697,8,KV05P1,23.07
E00102698,8,KV05P1,24.66
E00102699,8,KV05P1,22.91
E00102700,8,KV05P1,23.71
E00102701,8,KV05P1,22.86
E00102702,8,KV05P1,24.16
E00102703,8,KV05P1,23.24
E00102704,8,KV05P1,23.44
E00102705,8,KV14P1,23.95
E00102706,8,KV05P1,22.38
E00102708,8,KV05P1,22.4
E00102709,8,KV05P1,21.99
E00102710,8,KV05P1,21.96
E00102711,8,KV05P1,21.38
E00102712,8,KV05P1,22.39
E00102713,8,KV05P1,23.04
E00102714,8,KV05P1,22.92
E00102715,8,KV05P1,22.87
E00102716,8,KV05P1,23.58
E00102717,8,KV05P1,23.26
E00102718,8,KV05P1,21.85
E00102719,8,KV05P1,20.96
E00102720,8,KV05P1,25.08
E00102721,8,KV05P1,23.62
E00102722,8,KV05P1,22.19
E00102724,8,KV05P1,21.48
E00102725,8,KV05P1,21.76
E00102726,8,KV05P1,23.62
E00102727,8,KV05P1,22.53
E00102728,8,KV05P1,21.87
E00102729,8,KV05P1,21.74
E00102730,8,KV05P1,22.12
E00102731,8,KV05P1,21.98
E00102732,8,KV05P1,22.21
E00102733,8,KV05P1,22.13
E00102734,8,KV05P1,22.02
E00102735,8,KV05P1,22.04
E00102736,8,KV05P1,22.38
E00102737,8,KV05P1,21.66
E00102738,8,KV05P1,21.29
E00102739,8,KV05P1,21.64
E00102740,8,KV05P1,22.84
E00102741,8,KV05P1,24.38
E00102742,8,KV05P1,23.43
E00102743,8,KV05P1,22.96
E00102744,8,KV05P1,23.22
E00102745,8,KV05P1,22.67
E00102746,8,KV05P1,22.35
E00102747,8,KV05P1,22.3
E00102748,8,KV05P1,23.43
E00102749,8,KV05P1,22.84
E00102750,8,KV05P1,23.09
E00102751,8,KV05P1,23.54
E00102752,8,KV05P1,23.72
E00102753,8,KV05P1,23.53
E00102754,8,KV05P1,23.95
E00102755,8,KV05P1,24.93
E00102756,8,C4P1,23.74
E00102757,8,KV57P1,26.31
E00102758,8,KV04P2,34.33
E00102759,8,KV09P1,32.27
E00102760,8,KV09P1,29.99
E00102761,8,KV13P1,29.28
E00102762,8,KV13P1,24.79
E00102763,8,KV01P2,23.51
E00102764,8,KV10P1,23.25
E00102765,8,KV03P1,23.8
E00102766,8,KV13P1,24.84
E00102767,8,KV04P1,22.28
E00102768,8,KV10P1,30.24
E00102769,8,KV10P1,28.3
E00102770,8,C1P1,26.15
E00102771,8,C1P1,26.4
E00102772,8,C1P2,25.83
E00102773,8,C1P1,26.62
E00102774,8,C1P1,26.55
E00102775,8,KV04P1,26.39
E00102776,8,KV13P1,25.32
E00102777,8,KV04P1,26.49
E00102778,8,KV04P1,26.29
E00102779,8,KV03P1,28.33
E00102780,8,C1P2,26.72
E00102781,8,C1P2,24.45
E00102782,8,KV15P1,26.6
E00102783,8,C2P2,26.99
E00102784,8,C1P2,27.39
E00102785,8,C4P1,27.94
E00102786,8,KV15P1,23.92
E00102787,8,KV15P1,25.52
E00102788,8,C1P2,23.95
E00102789,8,C1P2,23.63
E00102790,8,KV15P1,29.07
E00102791,8,KV15P1,26.35
E00102792,8,KV15P1,29.24
E00102793,8,KV15P1,27.91
E00102794,8,KV15P1,31.89
E00102795,8,KV15P1,29.14
E00102796,8,KV15P1,34.61
E00102797,8,KV04P2,27.5
E00102798,8,KV04P2,28.1
E00102799,8,KV04P2,28.47
E00102800,8,KV04P2,28.56
E00102801,8,KV04P2,28.61
E00102802,8,KV04P2,28.07
E00102803,8,KV04P2,28.16
E00102804,8,KV04P2,27.05
E00102805,8,KV15P1,27.6
E00102806,8,C2P1,28.21
E00102807,8,C2P2,25.08
E00102808,8,KV03P1,27.82
E00102809,8,KV05P1,23.63
E00102810,8,KV10P1,27.0
E00102811,8,KV10P1,26.54
E00102812,8,KV01P2,24.79
E00102813,8,KV05P1,23.31
E00102814,8,KV01P2,24.01
E00102815,8,KV10P1,25.51
E00102816,8,KV10P1,26.31
E00102817,8,KV01P2,21.66
E00102818,8,KV05P1,22.08
E00102819,8,KV05P1,22.17
E00102820,8,KV05P1,21.43
E00102821,8,KV05P1,21.79
E00102823,8,KV05P1,22.02
E00102824,8,KV05P1,21.87
E00102825,8,KV05P1,21.24
E00102826,8,KV05P1,20.95
E00102827,8,KV05P1,23.26
E00102828,8,KV05P1,22.44
E00102829,8,KV05P1,22.49
E00102830,8,KV05P1,23.15
E00102831,8,KV05P1,23.53
E00102832,8,KV05P1,21.98
E00102833,8,KV05P1,22.28
E00102834,8,KV05P1,23.6
E00102835,8,KV05P1,21.66
E00102836,8,KV05P1,21.83
E00102837,8,KV05P1,21.34
E00102838,8,KV05P1,20.98
E00102839,8,KV05P1,20.56
E00102840,8,KV05P1,21.84
E00102841,8,KV05P1,21.47
E00102842,8,KV05P1,21.11
E00102843,8,KV01P1,28.84
E00102844,8,KV13P2,28.26
E00102845,8,C1P1,27.24
E00102847,8,KV13P1,27.46
E00102848,8,KV04P2,35.86
E00102849,8,KV04P2,36.53
E00102850,8,KV04P1,29.44
E00102851,8,KV04P2,32.0
E00102852,8,KV04P2,35.8
E00102853,8,KV01P1,25.08
E00102854,8,KV04P1,23.56
E00102855,8,KV04P1,22.81
E00102856,8,KV04P1,25.37
E00102857,8,KV04P1,20.61
E00102858,8,KV10P1,24.85
E00102859,8,KV10P1,25.65
E00102860,8,KV10P1,23.67
E00102861,8,KV10P1,25.4
E00102862,8,KV10P1,24.5
E00102863,8,KV10P1,25.73
E00102864,8,KV10P1,25.64
E00102865,8,KV10P1,25.44
E00102866,8,KV10P1,24.24
E00102867,8,KV10P1,23.84
E00102868,8,KV10P1,24.26
E00102869,8,KV10P1,25.37
E00102870,8,KV10P1,24.17
E00102871,8,KV10P1,25.72
E00102872,8,KV10P1,25.97
E00102873,8,KV10P1,24.45
E00102874,8,KV10P1,23.75
E00102875,8,KV10P1,23.33
E00102876,8,KV12P1,23.48
E00102877,8,KV04P1,21.01
E00102878,8,KV01P2,21.72
E00102879,8,KV14P1,22.18
E00102880,8,KV06P1,20.53
E00102881,8,KV01P2,24.66
E00102882,8,KV01P1,30.43
E00102883,8,C1P1,27.65
E00102884,8,C1P2,23.78
E00102885,8,C1P1,29.04
E00102886,8,KV05P1,23.32
E00102887,8,KV05P1,23.47
E00102888,8,KV05P1,23.62
E00102889,8,KV05P1,23.02
E00102890,8,KV05P1,23.57
E00102891,8,KV05P1,22.93
E00102892,8,KV05P1,24.15
E00102893,8,KV38P2,26.23
E00102894,8,KV46P1,26.26
E00102895,8,KV14P1,24.17
E00102896,8,KV46P1,24.57
E00102897,8,KV46P1,25.64
E00102898,8,KV46P1,25.76
E00102899,8,KV46P1,25.24
E00102900,8,KV48P1,22.84
E00102901,8,KV48P1,19.61
E00102902,8,KV48P1,19.85
E00102903,8,KV48P1,20.52
E00102904,8,KV48P1,20.7
E00102905,8,KV48P1,20.06
E00102906,8,KV48P1,20.42
E00102907,8,KV48P1,19.73
E00102908,8,KV48P1,20.8
E00102909,8,KV48P1,19.84
E00102910,8,KV12P1,25.84
E00102911,8,KV56L1,23.436
E00102912,8,C2P1,22.25
E00102913,8,KV12P1,29.75
E00102914,8,C2P1,18.84
E00102915,8,KV49P2,11.36
E00102916,8,KV48P1,13.59
E00102917,8,KV57P2,10.6
E00102918,8,KV57P2,13.25
E00102919,8,KV57P2,12.77
E00102920,8,KV49P2,13.26
E00102921,8,KV56L1,13.627
E00102922,8,KV56L1,13.573
E00102923,8,KV48P1,15.36
E00102924,8,KV48P1,13.42
E00102925,8,KV48P1,13.89
E00102926,8,KV49P2,11.48
E00102927,8,KV48P1,13.79
E00102928,8,KV48P1,16.22
E00102929,8,KV48P1,15.85
E00102930,8,KV48P1,15.47
E00102931,8,KV48P1,15.87
E00102932,8,KV48P1,15.9
E00102933,8,KV32P1,26.27
E00102934,8,KV32P1,26.01
E00102935,8,KV32P1,26.33
E00102936,8,KV32P1,24.96
E00102937,8,KV32P1,25.65
E00102938,8,KV32P2,19.23
E00102939,8,KV32P2,20.99
E00102940,8,KV32P2,20.5
E00102941,8,KV38P1,18.4
E00102942,8,KV38P2,23.4
E00102943,8,KV38P2,26.28
E00102944,8,KV38P1,23.88
E00102945,8,KV04P2,27.88
E00102946,8,KV10P1,25.84
E00102947,8,KV23P1,25.9
E00102948,8,KV27P1,21.25
E00102949,8,KV38P1,20.5
E00102950,8,KV04P2,28.15
E00102951,8,KV23P1,27.88
E00102952,8,KV23P1,27.87
E00102953,8,KV23P1,30.02
E00102954,8,KV23P1,28.09
E00102955,8,KV06P1,29.37
E00102956,8,KV10P1,24.96
E00102957,8,KV15P1,28.2
E00102958,8,C2P2,24.12
E00102959,8,C2P1,27.32
E00102960,8,KV06P1,29.4
E00102961,8,KV57P2,24.93
E00102962,8,KV52P1,21.64
E00102963,8,KV49P1,25.33
E00102965,8,KV52P1,23.55
E00102966,8,C2P1,21.01
E00102967,8,KV49P1,24.46
E00102968,8,KV49P1,24.82
E00102969,8,KV49P1,24.47
E00102970,8,C4P1,20.76
E00102971,8,KV13P2,27.19
E00102972,8,KV58P1,21.98
E00102973,8,KV56L1,24.482
E00102974,8,KV58P1,24.21
E00102975,8,KV56L1,22.127
E00102976,8,KV13P2,24.01
E00102977,8,KV46P1,23.84
E00102978,8,KV38P1,17.98
E00102979,8,KV38P1,18.43
E00102980,8,KV38P1,18.06
E00102981,8,KV38P1,16.69
E00102982,8,KV38P1,18.61
E00102983,8,C2P1,22.22
E00102984,8,C2P1,22.88
E00102986,8,C2P1,23.43
E00102987,8,C2P1,23.19
E00102988,8,C2P1,22.0
E00102989,8,C2P1,22.68
E00102990,8,C2P1,22.65
E00102991,8,C2P1,23.12
E00102992,8,C2P1,23.07
E00102993,8,KV38P2,25.58
E00102994,8,C2P1,22.23
E00102995,8,C2P1,20.95
E00102996,8,C2P1,22.8
E00102997,8,C2P1,21.87
E00102998,8,C2P1,22.28
E00102999,8,C2P1,21.71
E00103000,8,C2P1,21.51
E00103001,8,C2P1,22.32
E00103002,8,C2P1,22.28
E00103003,8,C2P1,21.06
E00103004,8,C2P1,22.75
E00103005,8,KV50P2,24.15
E00103006,8,KV50P2,24.62
E00103007,8,C2P1,19.93
E00103008,8,C2P2,17.26
E00103009,8,KV56L1,21.873
E00103010,8,KV50P2,22.75
E00103011,8,KV50P2,23.07
E00103013,8,KV50P2,22.6
E00103014,8,KV50P2,22.29
E00103015,8,KV50P2,22.34
E00103016,8,KV50P2,22.48
E00103017,8,KV13P2,22.13
E00103018,8,KV50P2,22.92
E00103019,8,KV50P2,22.8
E00103020,8,KV50P2,22.5
E00103021,8,KV50P2,22.88
E00103023,8,KV50P2,22.78
E00103024,8,KV50P2,22.65
E00103025,8,KV50P2,22.24
E00103026,8,KV50P2,21.8
E00103027,8,KV50P2,23.58
E00103028,8,KV50P2,23.01
E00103029,8,C4P1,16.3
E00103030,8,KV49P2,16.54
E00103031,8,KV49P2,16.66
E00103032,8,KV50P2,23.74
E00103033,8,KV50P2,23.61
E00103034,8,KV50P2,22.77
E00103035,8,KV50P2,23.77
E00103036,8,KV50P2,23.51
E00103037,8,KV50P2,23.35
E00103038,8,KV50P2,21.91
E00103039,8,KV50P2,22.02
E00103040,8,KV50P2,21.68
E00103041,8,C4P1,16.87
E00103042,8,KV49P2,16.61
E00103043,8,KV50P2,21.12
E00103044,8,KV50P2,21.25
E00103045,8,KV49P2,16.9
E00103047,8,KV49P2,16.3
E00103048,8,KV38P2,24.71
E00103049,8,KV38P2,23.33
E00103050,8,KV38P2,24.12
E00103051,8,KV38P2,24.03
E00103052,8,KV38P2,25.06
E00103053,8,C4P1,20.65
E00103054,8,KV57P1,20.55
E00103055,8,C4P1,20.95
E00103056,8,KV10P1,25.94
E00103057,8,KV10P1,27.17
E00103058,8,KV52P1,10.86
E00103059,8,KV49P2,12.01
E00103060,8,KV49P2,12.98
E00103061,8,KV49P2,12.36
E00103062,8,KV49P2,12.83
E00103063,8,KV49P2,12.71
E00103064,8,KV49P2,12.16
E00103065,8,KV49P2,12.73
E00103066,8,KV49P2,15.25
E00103067,8,KV49P2,17.67
E00103068,8,KV49P2,14.76
E00147779,8,KV65P1,19.71
E00147780,8,KV74P1,17.97
E00147781,8,KV78P2,17.59
E00147782,8,KV78P2,18.42
E00147783,8,KV65P1,19.62
E00147784,8,KV65P1,19.01
E00147785,8,A1P2,21.69
E00147786,8,A1P1,21.16
E00147787,8,KV83P1,16.18
E00147788,8,KV83P1,16.85
E00147789,8,KV83P1,16.31
E00147790,8,KV74P1,18.92
E00147791,8,KV81P2,17.81
E00147792,8,KV81P2,17.66
E00147793,8,KV81P2,16.93
E00147794,8,KV74P1,18.0
E00147795,8,KV82P1,18.29
E00147796,8,A4P1,15.72
E00147797,8,KV83P1,16.95
E00147798,8,KV78P1,14.75
E00147799,8,A4P1,16.58
E00147800,8,KV83P1,18.84
E00147801,8,KV83P1,18.12
E00147802,8,KV83P1,16.59
E00147803,8,KV83P1,16.34
E00147804,8,KV83P1,15.97
E00147805,8,W6P2,11.07
E00147806,8,W3P1,12.13
E00147807,8,W3P1,10.99
E00147808,8,W6P2,10.74
E00147809,8,W3P1,14.04
E00147810,8,A1P2,16.54
E00147811,8,A1P1,16.98
E00147812,8,A1P1,17.07
E00147813,8,W5P1,13.83
E00147814,8,A1P1,21.22
E00147815,8,A1P1,22.34
E00147816,8,A1P1,21.63
E00147817,8,A1P1,21.21
E00147818,8,A1P1,20.95
E00147819,8,A2P1,19.61
E00147820,8,A1P1,24.09
E00147821,8,A1P2,22.4
E00147822,8,A1P1,23.61
E00147823,8,A1P1,23.66
E00147824,8,A1P1,24.0
E00147825,8,A1P1,23.94
E00147826,8,A1P2,24.14
E00147827,8,KV83P1,19.48
E00147828,8,KV78P2,19.22
E00147829,8,KV78P2,20.42
E00147830,8,KV78P1,17.62
E00147831,8,KV78P2,19.51
E00147832,8,KV78P2,19.24
E00147833,8,KV78P2,19.12
E00147834,8,KV78P2,18.95
E00147835,8,KV78P2,19.21
E00147836,8,W2P2,13.95
E00147837,8,A4P1,14.27
E00147838,8,W2P2,14.62
E00147839,8,W2P2,15.34
E00147840,8,A4P1,14.68
E00147841,8,A4P1,14.43
E00147842,8,W3P1,14.65
E00147843,8,A4P1,14.45
E00147844,8,A4P1,14.62
E00147845,8,A4P1,14.86
E00147846,8,A4P1,14.8
E00147847,8,A4P1,14.43
E00147848,8,A4P1,14.45
E00147849,8,W2P2,14.86
E00147850,8,W2P2,14.19
E00147851,8,W2P2,14.51
E00147852,8,W2P2,14.13
E00147853,8,W2P2,13.2
E00147854,8,W2P2,13.46
E00147855,8,W2P2,13.68
E00147856,8,W2P2,14.2
E00147857,8,W2P2,13.86
E00147858,8,W2P2,13.99
E00147859,8,W2P2,14.02
E00147860,8,W2P2,13.79
E00147861,8,W2P2,14.54
E00147862,8,W2P2,14.14
E00147863,8,W2P2,13.96
E00147864,8,W2P2,13.28
E00147865,8,W2P2,14.03
E00147866,8,W2P2,16.46
E00147867,8,W2P2,15.92
E00147868,8,W2P2,16.54
E00147869,8,W2P2,16.01
E00147870,8,W2P2,16.63
E00147871,8,W2P2,15.68
E00147872,8,W2P2,15.64
E00147873,8,W2P2,15.89
E00147874,8,W2P2,15.79
E00147875,8,W2P2,15.51
E00147876,8,W2P2,15.59
E00147877,8,W2P2,15.54
E00147878,8,W2P2,15.75
E00147879,8,W2P2,15.76
E00147880,8,W2P2,15.84
E00147881,8,W2P2,15.55
E00147882,8,W2P2,15.33
E00147883,8,W2P2,16.0
E00147884,8,W2P2,16.33
E00147885,8,W2P1,17.18
E00147886,8,W2P2,16.55
E00147887,8,W2P2,15.43
E00147888,8,W2P2,16.04
E00147889,8,W2P2,15.71
E00147890,8,W2P2,16.29
E00147891,8,W2P2,16.26
E00147892,8,W2P2,15.92
E00147893,8,W2P2,15.86
E00147894,8,KV81P1,17.24
E00147895,8,KV81P1,16.98
E00147896,8,W2P1,16.93
E00147897,8,W2P2,15.33
E00147898,8,W2P2,15.16
E00147899,8,W2P2,15.9
E00147900,8,W2P2,16.44
E00147901,8,W2P2,15.47
E00147902,8,W2P2,15.05
E00147903,8,W2P2,15.8
E00147904,8,W2P2,15.28
E00147905,8,W2P2,15.36
E00147906,8,W2P2,15.95
E00147907,8,W2P2,15.23
E00147908,8,W2P2,14.22
E00147909,8,W2P2,15.46
E00147910,8,W2P2,14.85
E00147912,8,W2P2,14.99
E00147913,8,W2P2,15.26
E00147915,8,W2P2,15.52
E00147916,8,W2P2,15.04
E00147917,8,W2P2,16.12
E00147918,8,KV76P1,20.46
E00147919,8,KV76P1,20.12
E00147920,8,KV76P1,19.65
E00147921,8,KV76P1,20.16
E00147922,8,KV76P1,20.03
E00147923,8,KV76P1,20.17
E00147924,8,KV76P1,20.21
E00147925,8,KV76P1,20.66
E00147926,8,KV76P1,20.49
E00147927,8,KV76P1,19.98
E00147928,8,KV74P1,19.5
E00147929,8,KV76P1,19.69
E00147930,8,KV76P1,19.89
E00147931,8,KV76P1,19.51
E00147932,8,KV76P1,19.02
E00147933,8,KV74P1,20.65
E00147934,8,KV76P1,20.19
E00147935,8,KV76P1,18.41
E00147936,8,KV76P1,19.44
E00147937,8,KV76P1,18.88
E00147938,8,KV76P1,19.24
E00147939,8,KV76P1,19.67
E00147940,8,KV76P1,19.82
E00147941,8,KV76P1,20.0
E00147942,8,KV76P1,21.47
E00147943,8,KV76P1,21.1
E00147944,8,KV76P1,21.19
E00147945,8,KV76P1,20.63
E00147946,8,KV76P1,20.78
E00147947,8,KV76P1,21.44
E00147948,8,A5P1,16.26
E00147949,8,A5P1,16.1
E00147950,8,A5P1,16.42
E00147951,8,A2P1,19.65
E00147952,8,A2P1,18.31
E00147953,8,A2P1,18.64
E00147954,8,KV63P2,22.54
E00147955,8,W6P2,15.66
E00147956,8,W6P1,18.27
E00147957,8,W6P1,17.69
E00147958,8,W2P2,15.34
E00147959,8,W2P2,14.74
E00147960,8,KV81P1,18.05
E00147961,8,A4P1,18.97
E00147962,8,A3P1,17.59
E00147963,8,KV82P1,22.88
E00147964,8,KV81P1,21.43
E00147965,8,KV63P2,20.9
E00147966,8,KV63P2,21.5
E00147967,8,KV63P1,19.56
E00147968,8,KV81P1,19.64
E00147969,8,KV62P2,17.92
E00147970,8,KV81P2,17.7
E00147971,8,KV62P2,17.35
E00147972,8,KV81P2,19.75
E00147973,8,KV65P1,16.14
E00147974,8,KV65P1,18.08
E00147975,8,KV76P1,19.75
E00147976,8,KV69P1,17.03
E00147977,8,KV76P1,16.83
E00147978,8,A4P1,16.72
E00147979,8,A4P1,17.23
E00147980,8,A4P1,16.93
E00147981,8,W2P2,15.96
E00147982,8,W3P1,16.22
E00147983,8,A1P2,17.32
E00147984,8,A1P2,17.44
E00147985,8,KV78P1,11.6
E00147986,8,KV78P1,11.37
E00147987,8,A4P1,11.74
E00147988,8,KV83P1,18.88
E00147989,8,W6P2,16.94
E00147990,8,W6P2,17.51
E00147991,8,KV74P1,18.06
E00147992,8,W1P1,21.53
E00147993,8,KV83P1,19.69
E00147994,8,W1P1,22.01
E00147995,8,A4P1,18.11
E00147996,8,KV69P1,17.84
E00147997,8,KV76P1,18.44
E00147998,8,A4P1,19.07
E00147999,8,A4P1,19.06
E00148000,8,A4P1,19.39
E00148001,8,A4P1,18.93
E00148002,8,A3P1,19.55
E00148003,8,A3P1,17.53
E00148004,8,KV81P2,16.94
E00148005,8,KV81P2,17.17
E00148006,8,KV81P2,15.74
E00148007,8,KV81P2,17.23
E00148008,8,KV69P1,17.9
E00148009,8,A2P1,17.89
E00148010,8,KV69P1,17.33
E00148011,8,A3P1,18.12
E00148012,8,A3P1,20.09
E00148013,8,A3P1,19.75
E00148014,8,A3P1,20.2
E00148015,8,A3P1,16.48
E00148016,8,KV78P2,17.14
E00148017,8,A3P1,16.23
E00148018,8,A3P1,16.64
